system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,NDVI,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,year,.geo
1_1_LC08_223066_20140815,0.0,0.0,1.012754,2_23_0_1a,8.945,7.378,5.058,9.0,9.0,LC08_L1TP_223066_20140815_20170420_01_T1,1.492692378E12,0.6231909081539398,generate_pixel_qa_1.6.0,LANDSAT_8,2014-08-15T13:25:09.2884160Z,52.334061,36.826172,LaSRC_1.3.0,223.0,66.0,632353450,[NDVI],<Element>,"LinearRing(-48.80762275331492,-9.721199133978015, -48.806109616022184,-9.721189382839311, -48.80067362777016,-9.696513937463415, -48.761153492857794,-9.51190263761065, -48.64169361664109,-8.952995361276006, -48.5223859402808,-8.394128336487464, -48.45921099515437,-8.097949395128776, -48.435141483840994,-7.984899119579763, -49.013450902271124,-7.862311805488003, -49.79386465983655,-7.695438384920754, -50.085520648642664,-7.63266025684796, -50.08666431622825,-7.632662707441493, -50.09048480093806,-7.64943320996384, -50.09551061108691,-7.672222960746749, -50.27798537666896,-8.509002374658243, -50.46509014367235,-9.363868008958226, -50.46508777664514,-9.365447926484334, -50.19536082541237,-9.423942027656844, -49.865340254930274,-9.495198403525592, -49.08953474108503,-9.661322241336636, -48.80762275331492,-9.721199133978015)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20140815,1.40810910929E12,1538943213990045,2014,"{""type"":""Polygon"",""coordinates"":[[[-48.80762275331492,-9.721199133978015],[-48.806109616022184,-9.721189382839311],[-48.80067362777016,-9.696513937463415],[-48.7611534928578,-9.51190263761065],[-48.64169361664109,-8.952995361276008],[-48.522385940280806,-8.394128336487464],[-48.45921099515438,-8.097949395128776],[-48.435141483840994,-7.984899119579763],[-49.013450902271124,-7.862311805488003],[-49.79386465983655,-7.695438384920754],[-50.085520648642664,-7.63266025684796],[-50.08666431622825,-7.632662707441493],[-50.09048480093806,-7.64943320996384],[-50.095510611086915,-7.672222960746749],[-50.27798537666896,-8.509002374658243],[-50.46509014367234,-9.363868008958224],[-50.46508777664514,-9.365447926484334],[-50.195360825412365,-9.423942027656846],[-49.86534025493028,-9.495198403525592],[-49.08953474108503,-9.661322241336636],[-48.80762275331492,-9.721199133978015]]]}"
1_1_LC08_223066_20140916,9.11,9.11,1.005356,2_23_0_1a,9.39,7.682,5.4,9.0,9.0,LC08_L1TP_223066_20140916_20170419_01_T1,1.492590441E12,0.6815716202291885,generate_pixel_qa_1.6.0,LANDSAT_8,2014-09-16T13:25:13.5651320Z,68.42852,29.006077,LaSRC_1.3.0,223.0,66.0,653678760,[NDVI],<Element>,"LinearRing(-48.424825217447726,-7.984975308133188, -48.426259211707674,-7.984508707446965, -48.515449171671335,-7.965668546163731, -49.95578621655599,-7.658420072209562, -50.0760321386059,-7.632520060468108, -50.08277303344856,-7.662780381977758, -50.08715033248606,-7.682802195958768, -50.269516397815295,-8.519297413028736, -50.45443423063158,-9.364424153609063, -50.45443241622306,-9.365571599129504, -50.44219283837054,-9.368252898409267, -50.3913564876803,-9.379293936186867, -48.98008788155512,-9.682391514594089, -48.79582151666772,-9.721484287202568, -48.79532490859782,-9.720985133227835, -48.7915920137534,-9.7040732605545, -48.78787784838361,-9.686966042578149, -48.649850464070546,-9.04116589874609, -48.51203197227276,-8.395418648048915, -48.44229823674325,-8.068246753051541, -48.42481820832313,-7.98608628276344, -48.424825217447726,-7.984975308133188)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20140916,1.41087391356E12,1522723262905129,2014,"{""type"":""Polygon"",""coordinates"":[[[-48.424825217447726,-7.984975308133186],[-48.426259211707674,-7.984508707446963],[-48.515449171671335,-7.965668546163731],[-49.95578621655599,-7.658420072209562],[-50.0760321386059,-7.632520060468108],[-50.08277303344856,-7.662780381977758],[-50.08715033248606,-7.682802195958768],[-50.269516397815295,-8.519297413028738],[-50.45443423063158,-9.364424153609063],[-50.45443241622306,-9.365571599129504],[-50.44219283837054,-9.368252898409267],[-50.39135648768029,-9.379293936186867],[-48.98008788155512,-9.682391514594089],[-48.79582151666772,-9.721484287202566],[-48.79532490859783,-9.720985133227835],[-48.7915920137534,-9.704073260554502],[-48.78787784838361,-9.686966042578149],[-48.649850464070546,-9.04116589874609],[-48.51203197227276,-8.395418648048915],[-48.44229823674324,-8.06824675305154],[-48.42481820832313,-7.986086282763439],[-48.424825217447726,-7.984975308133186]]]}"
1_1_LC08_223066_20150530,0.28,0.28,1.013669,2_23_0_1b,9.17,7.066,5.844,9.0,9.0,LC08_L1TP_223066_20150530_20170408_01_T1,1.491650005E12,0.8106469637227025,generate_pixel_qa_1.6.0,LANDSAT_8,2015-05-30T13:24:10.8907490Z,41.404537,40.851189,LaSRC_1.3.0,223.0,66.0,586517903,[NDVI],<Element>,"LinearRing(-48.81267167193586,-9.718742432530746, -48.80017130080244,-9.721371367263655, -48.79301694668443,-9.688711643971665, -48.75885536767803,-9.529241422901748, -48.60538981758195,-8.811776113934815, -48.45216043386065,-8.09438101552712, -48.42916769424594,-7.9863866290716325, -48.42917744684306,-7.984830777414453, -48.57072240527318,-7.9548798006862524, -49.41146380482233,-7.775844349772044, -50.080413027174906,-7.632034862688908, -50.08503950705095,-7.652134802965043, -50.0898844230879,-7.6741054436686245, -50.27496264633923,-8.522020957666507, -50.45954176477915,-9.364560850903622, -50.45851441774204,-9.365069080494726, -50.44305609536568,-9.368455626413219, -50.196184953383536,-9.422044654392774, -49.34208803544655,-9.605944240255907, -48.81267167193586,-9.718742432530746)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150530,1.43299225089E12,1581766675403950,2015,"{""type"":""Polygon"",""coordinates"":[[[-48.81267167193585,-9.718742432530746],[-48.80017130080244,-9.721371367263655],[-48.79301694668444,-9.688711643971665],[-48.75885536767803,-9.529241422901748],[-48.60538981758195,-8.811776113934817],[-48.452160433860655,-8.09438101552712],[-48.42916769424595,-7.9863866290716325],[-48.42917744684306,-7.9848307774144525],[-48.57072240527319,-7.9548798006862524],[-49.411463804822326,-7.775844349772044],[-50.0804130271749,-7.63203486268891],[-50.08503950705095,-7.652134802965043],[-50.0898844230879,-7.6741054436686245],[-50.27496264633923,-8.522020957666507],[-50.45954176477916,-9.364560850903624],[-50.45851441774204,-9.365069080494726],[-50.44305609536567,-9.368455626413217],[-50.196184953383536,-9.422044654392776],[-49.34208803544655,-9.605944240255907],[-48.81267167193585,-9.718742432530746]]]}"
1_1_LC08_223066_20150615,5.3,5.3,1.015784,2_23_0_1a,9.201,7.164,5.774,9.0,9.0,LC08_L1TP_223066_20150615_20170407_01_T1,1.491603E12,0.7833275132195006,generate_pixel_qa_1.6.0,LANDSAT_8,2015-06-15T13:24:22.7532470Z,40.469868,42.395061,LaSRC_1.3.0,223.0,66.0,618755463,[NDVI],<Element>,"LinearRing(-50.470828004627826,-9.363541323075548, -50.4708255584731,-9.365174372886408, -50.454213267619565,-9.368814281981257, -50.193991545450764,-9.4252955050137, -49.861781537367314,-9.497085925747482, -48.88318744284729,-9.706483637376454, -48.81218066879595,-9.721550437206053, -48.81168790542643,-9.721055172838502, -48.80666155162121,-9.69820435970343, -48.76582484175261,-9.507594287684231, -48.61022686504526,-8.78008474019824, -48.45487018742983,-8.052647495461652, -48.4404913191378,-7.985118679292648, -48.75750457424952,-7.917967832622447, -49.80882936867633,-7.693309714212342, -50.09175701625766,-7.632348572275106, -50.092142850263464,-7.6331226265675545, -50.09457719015719,-7.64319931879801, -50.10212135576659,-7.677406733921044, -50.286005837292244,-8.519870670158735, -50.470828004627826,-9.363541323075548)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150615,1.43437466275E12,1522723273199083,2015,"{""type"":""Polygon"",""coordinates"":[[[-50.47082800462782,-9.363541323075548],[-50.47082555847311,-9.365174372886408],[-50.454213267619565,-9.368814281981258],[-50.193991545450764,-9.4252955050137],[-49.86178153736731,-9.497085925747482],[-48.88318744284729,-9.706483637376454],[-48.812180668795946,-9.721550437206053],[-48.81168790542644,-9.721055172838502],[-48.80666155162121,-9.698204359703428],[-48.76582484175261,-9.507594287684231],[-48.61022686504526,-8.78008474019824],[-48.45487018742983,-8.052647495461652],[-48.4404913191378,-7.985118679292647],[-48.75750457424952,-7.917967832622447],[-49.80882936867633,-7.693309714212342],[-50.09175701625766,-7.632348572275106],[-50.092142850263464,-7.6331226265675545],[-50.09457719015719,-7.6431993187980085],[-50.1021213557666,-7.677406733921044],[-50.286005837292244,-8.519870670158735],[-50.47082800462782,-9.363541323075548]]]}"
1_1_LC08_223066_20150717,0.0,0.0,1.016386,2_23_0_1a,9.033,7.217,5.432,9.0,9.0,LC08_L1TP_223066_20150717_20170407_01_T1,1.491523972E12,0.724619690653908,generate_pixel_qa_1.6.0,LANDSAT_8,2015-07-17T13:24:39.2068540Z,44.042629,41.823967,LaSRC_1.3.0,223.0,66.0,613519442,[NDVI],<Element>,"LinearRing(-50.46723020999092,-9.339336036513869, -50.472895513357194,-9.365193716804551, -50.471274468936144,-9.365727623120105, -50.37030377202814,-9.387668396702033, -49.02466998191781,-9.676956014312667, -48.814913079034504,-9.721516963044067, -48.813698189233776,-9.721509147845653, -48.808495903855444,-9.697859017376148, -48.77913720137936,-9.560824733412506, -48.62232438447857,-8.82760919893665, -48.46576184628073,-8.094465809043074, -48.446998176917965,-8.006510538822456, -48.442764646027705,-7.98657473258331, -48.4427736389253,-7.985130178054572, -48.66138130239916,-7.938860512516413, -49.98815810393533,-7.6552413739587415, -50.093678211645944,-7.632485694876444, -50.09570957857457,-7.64025339580446, -50.10456307769635,-7.680396504144667, -50.28372329552718,-8.501415450581906, -50.46723020999092,-9.339336036513869)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150717,1.43713947921E12,1538944483363988,2015,"{""type"":""Polygon"",""coordinates"":[[[-50.46723020999092,-9.339336036513869],[-50.472895513357194,-9.36519371680455],[-50.471274468936144,-9.365727623120105],[-50.37030377202814,-9.387668396702033],[-49.02466998191781,-9.676956014312667],[-48.81491307903451,-9.721516963044067],[-48.81369818923378,-9.721509147845653],[-48.808495903855444,-9.697859017376146],[-48.779137201379356,-9.560824733412506],[-48.622324384478574,-8.82760919893665],[-48.46576184628073,-8.094465809043074],[-48.446998176917965,-8.006510538822456],[-48.442764646027705,-7.98657473258331],[-48.442773638925296,-7.985130178054572],[-48.66138130239916,-7.938860512516413],[-49.98815810393533,-7.6552413739587415],[-50.093678211645944,-7.632485694876444],[-50.09570957857457,-7.640253395804458],[-50.10456307769635,-7.680396504144669],[-50.28372329552718,-8.501415450581906],[-50.46723020999092,-9.339336036513869]]]}"
1_1_LC08_223066_20150802,0.0,0.0,1.014828,2_23_0_1a,8.794,6.919,5.428,9.0,9.0,LC08_L1TP_223066_20150802_20170406_01_T1,1.491480366E12,0.6772399487407772,generate_pixel_qa_1.6.0,LANDSAT_8,2015-08-02T13:24:42.6995000Z,48.020329,39.569389,LaSRC_1.3.0,223.0,66.0,627609680,[NDVI],<Element>,"LinearRing(-50.07505503579889,-7.632638004990924, -50.07633053325335,-7.632640746812853, -50.08237832051779,-7.659629711207652, -50.08715323385331,-7.681445464407144, -50.26722330274088,-8.506811484545734, -50.45522752668913,-9.365410595118293, -50.319853426383546,-9.394821161580458, -48.96147736740056,-9.68662028953023, -48.79764262946761,-9.721406115741154, -48.796036037373185,-9.721395727801948, -48.79240655252522,-9.704891925090637, -48.788692333257394,-9.687784770478025, -48.65052792212559,-9.041848068204906, -48.51257306627117,-8.395964312352442, -48.44438438203708,-8.076439496442775, -48.42494627736034,-7.985045345989288, -48.460440278182,-7.977535009907148, -48.81061854015411,-7.903335455149619, -49.43732538573872,-7.769701121324861, -50.07505503579889,-7.632638004990924)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150802,1.4385218827E12,1538944484460854,2015,"{""type"":""Polygon"",""coordinates"":[[[-50.07505503579889,-7.632638004990924],[-50.07633053325335,-7.632640746812853],[-50.08237832051778,-7.659629711207652],[-50.0871532338533,-7.681445464407145],[-50.26722330274088,-8.506811484545734],[-50.45522752668913,-9.365410595118293],[-50.319853426383546,-9.394821161580456],[-48.96147736740056,-9.686620289530229],[-48.79764262946761,-9.721406115741154],[-48.79603603737318,-9.721395727801948],[-48.79240655252523,-9.704891925090637],[-48.78869233325739,-9.687784770478023],[-48.65052792212559,-9.041848068204908],[-48.51257306627117,-8.39596431235244],[-48.44438438203708,-8.076439496442775],[-48.42494627736034,-7.9850453459892865],[-48.460440278182,-7.977535009907148],[-48.8106185401541,-7.903335455149619],[-49.43732538573872,-7.76970112132486],[-50.07505503579889,-7.632638004990924]]]}"
1_1_LC08_223066_20150818,0.0,0.0,1.012286,2_23_0_1a,8.536,6.654,5.346,9.0,9.0,LC08_L1TP_223066_20150818_20170406_01_T1,1.491441539E12,0.6347736796411844,generate_pixel_qa_1.6.0,LANDSAT_8,2015-08-18T13:24:49.7140320Z,53.455566,36.25338,LaSRC_1.3.0,223.0,66.0,635612776,[NDVI],<Element>,"LinearRing(-48.79918537542606,-9.720867907785566, -48.79623997469223,-9.72143259716533, -48.79586346970511,-9.720673323424517, -48.79214035556771,-9.70380569900558, -48.78842615391395,-9.686698457787259, -48.65039504606466,-9.041304971113508, -48.51257306627117,-8.395964312352442, -48.45067980260555,-8.10589591229115, -48.42492585943317,-7.984876864319522, -48.63417415683547,-7.940604632976822, -49.25603101346716,-7.808326379997807, -50.06326667973583,-7.635060925400219, -50.076449311353635,-7.632231437435151, -50.082306576191264,-7.658370452526473, -50.086078012360666,-7.675473560877894, -50.27033256094124,-8.520112917402725, -50.45527864635423,-9.364839724038585, -50.45480437108274,-9.365309332189582, -50.43891343923597,-9.368790391029416, -50.20712127785969,-9.419084849924191, -48.79918537542606,-9.720867907785566)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150818,1.43990428971E12,1538944490617075,2015,"{""type"":""Polygon"",""coordinates"":[[[-48.79918537542607,-9.720867907785564],[-48.79623997469222,-9.721432597165329],[-48.79586346970511,-9.720673323424519],[-48.79214035556771,-9.703805699005578],[-48.788426153913946,-9.68669845778726],[-48.65039504606466,-9.04130497111351],[-48.51257306627117,-8.39596431235244],[-48.45067980260555,-8.10589591229115],[-48.42492585943317,-7.984876864319522],[-48.63417415683547,-7.94060463297682],[-49.25603101346716,-7.808326379997805],[-50.06326667973583,-7.635060925400219],[-50.076449311353635,-7.632231437435151],[-50.082306576191264,-7.658370452526475],[-50.086078012360666,-7.675473560877894],[-50.27033256094124,-8.520112917402725],[-50.45527864635424,-9.364839724038585],[-50.45480437108274,-9.36530933218958],[-50.43891343923596,-9.368790391029417],[-50.20712127785969,-9.419084849924191],[-48.79918537542607,-9.720867907785564]]]}"
1_1_LC08_223066_20150903,0.54,0.54,1.008747,2_23_0_1a,8.848,7.079,5.308,9.0,9.0,LC08_L1TP_223066_20150903_20170404_01_T1,1.491318947E12,0.6034388666948678,generate_pixel_qa_1.6.0,LANDSAT_8,2015-09-03T13:24:54.3190320Z,60.687901,32.316612,LaSRC_1.3.0,223.0,66.0,637195114,[NDVI],<Element>,"LinearRing(-48.41910736391895,-7.986042795374881, -48.41911551498892,-7.984752559082536, -48.65542114895801,-7.934759751517802, -49.46427836898948,-7.762474982035054, -50.070497600291944,-7.632201267893063, -50.07912372278187,-7.671487340181369, -50.26190348954444,-8.509379107340196, -50.44326873685531,-9.337815440206947, -50.44897089324015,-9.363900942367419, -50.448968842350745,-9.3652040863561, -50.39409240553485,-9.37712794979212, -50.14862123922367,-9.430343820406252, -48.88568124294825,-9.70107571138238, -48.791310175814054,-9.721094131512745, -48.78978083662734,-9.721084213547002, -48.784531076899896,-9.69724855859127, -48.64624315402315,-9.05063243217401, -48.50816518540523,-8.404069870395187, -48.44164374619638,-8.092285365087863, -48.42061129487782,-7.993391651100002, -48.41910736391895,-7.986042795374881)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150903,1.44128669432E12,1522723276242311,2015,"{""type"":""Polygon"",""coordinates"":[[[-48.41910736391895,-7.986042795374881],[-48.41911551498892,-7.984752559082536],[-48.65542114895801,-7.934759751517802],[-49.46427836898949,-7.762474982035054],[-50.070497600291944,-7.632201267893061],[-50.07912372278187,-7.671487340181369],[-50.26190348954444,-8.509379107340196],[-50.44326873685531,-9.337815440206949],[-50.44897089324016,-9.36390094236742],[-50.448968842350745,-9.365204086356101],[-50.39409240553485,-9.377127949792118],[-50.14862123922367,-9.430343820406254],[-48.88568124294825,-9.70107571138238],[-48.791310175814054,-9.721094131512745],[-48.789780836627344,-9.721084213547002],[-48.7845310768999,-9.69724855859127],[-48.64624315402315,-9.050632432174012],[-48.508165185405225,-8.404069870395187],[-48.44164374619638,-8.092285365087863],[-48.42061129487782,-7.993391651100002],[-48.41910736391895,-7.986042795374881]]]}"
1_1_LC08_223066_20150919,0.09,0.09,1.004604,2_23_0_1b,8.92,7.316,5.104,9.0,9.0,LC08_L1TP_223066_20150919_20170404_01_T1,1.491272681E12,0.6077377689524391,generate_pixel_qa_1.6.0,LANDSAT_8,2015-09-19T13:25:03.2672090Z,70.329971,28.423492,LaSRC_1.3.0,223.0,66.0,636050016,[NDVI],<Element>,"LinearRing(-48.43477816137482,-7.985343892965849, -48.436231846645455,-7.984870876369493, -48.688892628963856,-7.93142201557157, -49.996596840085125,-7.652005155914004, -50.08510043366748,-7.632930727136136, -50.08653885283929,-7.6329337442435445, -50.09048307570581,-7.65024736556365, -50.097464081314214,-7.682044281101554, -50.27974049769075,-8.517824082009907, -50.46530207187525,-9.365559961177734, -50.23827978044565,-9.4148124236603, -49.40445621989839,-9.594302861425493, -48.87060520481362,-9.708032592718753, -48.8072283747966,-9.721467729583022, -48.80571049210076,-9.721458020324631, -48.79952746364551,-9.693309648699316, -48.77174403720765,-9.563488776128752, -48.64697426600642,-8.979871256172919, -48.52237220248949,-8.396297186604151, -48.44605843115561,-8.038388788761406, -48.43477816137482,-7.985343892965849)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20150919,1.442669103267E12,1581765098781241,2015,"{""type"":""Polygon"",""coordinates"":[[[-48.43477816137482,-7.985343892965849],[-48.43623184664545,-7.984870876369493],[-48.68889262896386,-7.93142201557157],[-49.996596840085125,-7.652005155914004],[-50.08510043366748,-7.632930727136136],[-50.08653885283929,-7.6329337442435445],[-50.09048307570581,-7.65024736556365],[-50.09746408131422,-7.682044281101554],[-50.27974049769075,-8.51782408200991],[-50.46530207187524,-9.365559961177734],[-50.23827978044565,-9.414812423660301],[-49.40445621989839,-9.594302861425492],[-48.87060520481362,-9.708032592718753],[-48.8072283747966,-9.72146772958302],[-48.80571049210076,-9.721458020324631],[-48.79952746364551,-9.693309648699314],[-48.77174403720765,-9.563488776128755],[-48.64697426600642,-8.979871256172917],[-48.52237220248949,-8.396297186604151],[-48.44605843115561,-8.038388788761406],[-48.43477816137482,-7.985343892965849]]]}"
1_1_LC08_223066_20151005,0.21,0.21,1.000069,2_23_0_1a,9.032,7.279,5.347,9.0,9.0,LC08_L1TP_223066_20151005_20170403_01_T1,1.491228732E12,0.45153706352726236,generate_pixel_qa_1.6.0,LANDSAT_8,2015-10-05T13:25:06.6050120Z,82.727135,25.400063,LaSRC_1.3.0,223.0,66.0,615490855,[NDVI],<Element>,"LinearRing(-50.45963525404811,-9.353849661387837, -50.46181166101388,-9.363866597168247, -50.461809530802185,-9.36526019499463, -50.42196570983693,-9.373918508595619, -49.85878001082122,-9.495719678584626, -49.195981195104316,-9.63775887946612, -48.80271903237199,-9.721354732851147, -48.795293156509246,-9.687342281674168, -48.65681499745293,-9.039719204186003, -48.51885017439679,-8.393563871327517, -48.44577361437907,-8.050951333967623, -48.43179493880329,-7.985201026839119, -48.432369305725906,-7.984635464211566, -49.24894704677087,-7.8112807831710365, -50.08164606192901,-7.632652053173506, -50.083273367544116,-7.6326555112028585, -50.08802890420758,-7.6532263012245245, -50.09072311871811,-7.6654437895931595, -50.0947638418221,-7.683903635273025, -50.27687649524183,-8.518904139847333, -50.45963525404811,-9.353849661387837)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20151005,1.4440515066E12,1522723277279856,2015,"{""type"":""Polygon"",""coordinates"":[[[-50.459635254048116,-9.353849661387837],[-50.46181166101389,-9.363866597168247],[-50.461809530802185,-9.36526019499463],[-50.42196570983693,-9.37391850859562],[-49.858780010821214,-9.495719678584628],[-49.195981195104316,-9.637758879466121],[-48.802719032371996,-9.721354732851148],[-48.79529315650925,-9.687342281674164],[-48.65681499745293,-9.039719204186003],[-48.51885017439679,-8.393563871327517],[-48.44577361437907,-8.050951333967625],[-48.43179493880329,-7.985201026839121],[-48.432369305725906,-7.984635464211564],[-49.24894704677088,-7.8112807831710365],[-50.081646061929014,-7.632652053173505],[-50.08327336754411,-7.6326555112028585],[-50.088028904207576,-7.6532263012245245],[-50.09072311871811,-7.6654437895931595],[-50.0947638418221,-7.683903635273025],[-50.27687649524183,-8.518904139847331],[-50.459635254048116,-9.353849661387837]]]}"
1_1_LC08_223066_20151021,1.41,1.41,0.995509,2_23_0_1a,9.165,7.287,5.558,9.0,9.0,LC08_L1TP_223066_20151021_20170403_01_T1,1.491181628E12,0.47825089315603553,generate_pixel_qa_1.6.0,LANDSAT_8,2015-10-21T13:25:09.0132080Z,96.828125,24.041763,LaSRC_1.3.0,223.0,66.0,643696822,[NDVI],<Element>,"LinearRing(-48.79982874844889,-9.721488983636494, -48.79920048555679,-9.721209812775983, -48.79568422998208,-9.705184073799025, -48.79182553768943,-9.687412385638705, -48.62521574809031,-8.90788234124924, -48.46113006091385,-8.138898581893894, -48.4471249256885,-8.073203379938601, -48.428624599223326,-7.986260255757105, -48.42863267551295,-7.984966782187646, -49.63846727803159,-7.727528706352506, -50.078522595175826,-7.632916772193977, -50.080074154798794,-7.63292005821706, -50.08526353224779,-7.655678607902781, -50.091499402848214,-7.684168058601855, -50.274685772079955,-8.52432684052992, -50.45853224745615,-9.364458259193656, -50.45853066960513,-9.36551182776311, -50.45707007017327,-9.36587206610429, -49.85303868944784,-9.496514784497847, -48.925623549440516,-9.694811768252121, -48.79982874844889,-9.721488983636494)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20151021,1.44543390901E12,1522723278028476,2015,"{""type"":""Polygon"",""coordinates"":[[[-48.799828748448896,-9.721488983636494],[-48.79920048555679,-9.721209812775982],[-48.79568422998208,-9.705184073799025],[-48.79182553768943,-9.687412385638705],[-48.62521574809031,-8.907882341249238],[-48.46113006091385,-8.138898581893894],[-48.447124925688506,-8.073203379938601],[-48.428624599223326,-7.986260255757107],[-48.42863267551295,-7.984966782187646],[-49.63846727803158,-7.7275287063525075],[-50.07852259517582,-7.632916772193977],[-50.080074154798794,-7.63292005821706],[-50.085263532247794,-7.655678607902783],[-50.091499402848214,-7.684168058601853],[-50.274685772079955,-8.52432684052992],[-50.45853224745614,-9.364458259193656],[-50.45853066960514,-9.36551182776311],[-50.45707007017327,-9.36587206610429],[-49.85303868944784,-9.49651478449785],[-48.925623549440516,-9.694811768252123],[-48.799828748448896,-9.721488983636494]]]}"
1_1_LC08_223066_20160210,3.43,3.43,0.986767,2_23_0_1b,9.22,6.941,6.068,9.0,9.0,LC08_L1TP_223066_20160210_20170330_01_T1,1.490844719E12,0.7568517003555914,generate_pixel_qa_1.6.0,LANDSAT_8,2016-02-10T13:25:04.5466840Z,103.463684,31.560776,LaSRC_1.3.0,223.0,66.0,609905369,[NDVI],<Element>,"LinearRing(-48.418291044193715,-7.998146089370494, -48.415784646653236,-7.986229563929532, -48.44710145084909,-7.979621754709914, -48.483319246111904,-7.971981401640995, -49.65452875068226,-7.722967529042845, -50.06642972871967,-7.634518791967875, -50.06756159050176,-7.634521271940512, -50.06919768912322,-7.6417759601435655, -50.076828070008524,-7.676539337169583, -50.26065484281573,-8.52090874041169, -50.44551042962038,-9.366925232904398, -50.44497738824357,-9.367452932149918, -50.26370785190031,-9.4067266865207, -48.94013673017026,-9.690289350778896, -48.7871568539361,-9.722694168224132, -48.786031210097725,-9.722686838989599, -48.77985686598415,-9.694606642299313, -48.61225682291279,-8.909154928654921, -48.445431409390146,-8.126058112399212, -48.43671321642809,-8.085066622857363, -48.418291044193715,-7.998146089370494)",LANDSAT/LC08/C01/T1_SR/LC08_223066_20160210,1.455110704546E12,1581765509255020,2016,"{""type"":""Polygon"",""coordinates"":[[[-48.41829104419371,-7.998146089370494],[-48.415784646653236,-7.986229563929533],[-48.44710145084909,-7.979621754709916],[-48.48331924611191,-7.9719814016409964],[-49.65452875068226,-7.722967529042845],[-50.06642972871966,-7.634518791967875],[-50.06756159050176,-7.634521271940511],[-50.06919768912322,-7.641775960143565],[-50.076828070008524,-7.676539337169585],[-50.260654842815725,-8.52090874041169],[-50.445510429620384,-9.366925232904396],[-50.44497738824357,-9.367452932149918],[-50.263707851900314,-9.406726686520702],[-48.94013673017026,-9.690289350778896],[-48.7871568539361,-9.72269416822413],[-48.786031210097725,-9.722686838989599],[-48.779856865984144,-9.694606642299313],[-48.61225682291279,-8.909154928654921],[-48.445431409390146,-8.126058112399212],[-48.43671321642809,-8.085066622857363],[-48.41829104419371,-7.998146089370494]]]}"
